"","county_name","state_fips","X","combined_fips","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","diff_2016","per_point_diff_2016","state_abbr","FIPS","total_votes_2012","votes_dem_2012","votes_gop_2012","county_fips","per_dem_2012","per_gop_2012","diff_2012","per_point_diff_2012","puregrowth","pergrowth","margingrowth","ToOtherState","Owner","manufacture_r","active_r","highschool_r","Manufacture","X65to74","White","MedianIncome","SameHouse","State","Management","Black","Unemployed","Hispanic","white_r","MedianAge","NotInLabor","CountyFIPS.x","Bachelor","univ_r","homeowner_r","BornInState","FromOtherCounty","Population","unemp_r","management_r","Foodstamp","FromOtherState","hisp_r","ToOtherCounty","Tenure","Agriculture","Labor","X18to24","agriculture_r","HighSchool","CountyState","black_r","homegrown","same_house","move_in","move_out","youth","elder","FromOtherCounty10","ToOtherState10","highschool_r10","X65to74_10","HighSchool10","CountyFIPS.y","Black10","Population10","black_r10","State10","BornInState10","Agriculture10","Management10","MedianAge10","Tenure10","hisp_r10","Bachelor10","SameHouse10","Hispanic10","White10","ToOtherCounty10","univ_r10","CountyState10","Owner10","MedianIncome10","homeowner_r10","FromOtherState10","Manufacture10","white_r10","X18to24_10","Foodstamp10","homegrown10","same_house10","move_in10","move_out10","youth10","elder10","pop_growth","income_growth"
"1522","La Crosse County",55,3022,55063,32402,26384,62785,0.516078681213666,0.42022776140798,6018,0.0958509198056861,"WI",55063,63212,36632,25711,63,0.579510219578561,0.406742390685313,10921,0.172767828893248,673,0.0134853707226667,0.076916909087562,4098,30027,0.134381267783012,0.552219455653816,0.17957413926333,8643,8339,105628,25855,93217,"Wisconsin",21681,1700,3398,1902,0.906911651068945,35.4,26650,63,22705,0.194942903752039,0.648489298749541,82460,4804,116470,0.0291748948227011,0.337095946639302,47,3319,0.0163303855069975,3703,46303,697,64317,18470,0.0108369482407451,20915,"La Crosse County, Wisconsin",0.0145960333132996,0.707993474714519,0.800352021979909,0.0697432815317249,0.066978621104147,0.158581608998025,0.0715978363527088,4869,3500,0.187814109325557,7182,21189,63,1699,112819,0.0150595201162925,"Wisconsin",80846,885,20068,35.2,45501,0.014935427543233,20333,89428,1685,103213,2745,0.18022673485849,"La Crosse County, Wisconsin",30061,23565,0.6606667985319,2836,8459,0.914854767370744,18016,14,0.716599154397752,0.792667901683227,0.068295233958819,0.0553541513397566,0.159689414017143,0.0636594899795247,0.0323615703028745,0.0971780182474008
"1534","Lafayette County",55,3023,55065,3288,3977,7602,0.432517758484609,0.523151802157327,689,-0.0906340436727177,"WI",55065,7928,4534,3313,65,0.571897073662967,0.417885973763875,1221,0.154011099899092,664,0.105265828393452,0.24464514357181,209,5130,0.170482603815937,0.528877544963495,0.289012880631566,1519,1369,16001,26716,15401,"Wisconsin",2593,54,382,577,0.949783344215587,41.2,3640,65,1965,0.116637977087909,0.775862068965517,12195,480,16847,0.0226746601768861,0.291021324354658,7,226,0.0342494212619457,608,6612,1173,8910,1296,0.131649831649832,4869,"Lafayette County, Wisconsin",0.00320531845432421,0.723867750934885,0.914168694723096,0.0419065709028314,0.0484952810589422,0.0769276429037811,0.0812607585920342,516,268,0.297704918032787,1328,4994,65,40,16775,0.00238450074515648,"Wisconsin",12468,1196,2532,41.1,6533,0.0249180327868852,1772,14913,418,16103,504,0.105633383010432,"Lafayette County, Wisconsin",5174,24885,0.791979182611358,180,1635,0.959940387481371,1304,0,0.743248882265276,0.889001490312966,0.0414903129657228,0.0460208643815201,0.0777347242921013,0.0791654247391952,0.00429210134128167,0.0735784609202331
"1566","Langlade County",55,3024,55067,3260,6436,10093,0.322996135935797,0.637669672049936,3176,-0.314673536114139,"WI",55067,10482,4569,5810,67,0.435890097309674,0.554283533676779,1241,-0.118393436367106,626,0.0833861383731563,0.196280099747033,318,6466,0.151902748414376,0.480056835481579,0.320511519334213,1437,2180,18736,22471,16580,"Wisconsin",2269,118,702,367,0.950776413275145,46.7,5941,67,1929,0.0978889678270577,0.739647677876916,16159,600,19706,0.0356236679184005,0.23985200845666,14,318,0.0186237694103319,967,8742,703,9460,1337,0.0743128964059197,6316,"Langlade County, Wisconsin",0.00598802395209581,0.820004059677256,0.841368111235157,0.0465847965086776,0.0652085659190094,0.0678473561351872,0.110626205216685,573,286,0.341725195370462,2060,6909,67,130,20218,0.00642991393807498,"Wisconsin",16875,658,2363,44.9,8805,0.0139974280344248,1865,18078,283,19420,848,0.0922445345731526,"Langlade County, Wisconsin",7092,21691,0.805451448040886,233,1973,0.960530220595509,1367,2,0.834652290038579,0.894153724403996,0.0398654664160649,0.0560886338905925,0.0676130181026808,0.101889405480265,-0.0253239687407261,0.0359596145866949
"1662","Lincoln County",55,3025,55069,5370,8400,14563,0.368742704113164,0.576804229897686,3030,-0.208061525784522,"WI",55069,15152,7543,7444,69,0.49782206969377,0.491288278775079,99,0.00653379091869061,956,0.0855159511226067,0.214595316703213,293,9518,0.228,0.507596443324232,0.294125883917944,3306,2865,27411,25520,25460,"Wisconsin",3426,229,917,377,0.95956731779038,45.5,7680,69,3132,0.109640831758034,0.762476968677401,23372,826,28566,0.0321010992088497,0.236275862068966,20,175,0.01319750752643,924,12483,390,14500,1945,0.0268965517241379,8402,"Lincoln County, Wisconsin",0.00801652313939649,0.818175453336134,0.891269341174823,0.0350416579150038,0.0426030945879717,0.0680879367079745,0.100294055870615,891,309,0.30256233877902,2676,8797,69,64,29075,0.002201203783319,"Wisconsin",23827,575,3655,44,13113,0.0114187446259673,3050,25707,332,28131,1163,0.104901117798796,"Lincoln County, Wisconsin",9801,25924,0.747426218256692,258,3850,0.967532244196045,1851,0,0.819501289767842,0.884161650902837,0.039518486672399,0.0506276870163371,0.0636629406706793,0.0920378331900258,-0.0175064488392089,-0.0155840148125289
"1763","Manitowoc County",55,3026,55071,14563,23234,39991,0.364156935310445,0.580980720662149,8671,-0.216823785351704,"WI",55071,42488,20382,21581,71,0.479711918659386,0.507931651289776,1199,-0.0282197326303897,1653,0.0730490693723731,0.188604052721314,937,25714,0.288830387363671,0.526502072891529,0.284425468720995,12288,7399,74342,26717,74537,"Wisconsin",10854,441,2658,2679,0.920017325660541,44,20115,71,11179,0.138345399418353,0.758144883096972,68402,1179,80805,0.0328940040839057,0.25512410680707,11,501,0.0331538889920178,2024,33917,1372,42544,6142,0.0322489657766077,22983,"Manitowoc County, Wisconsin",0.00545758307035456,0.846507023080255,0.922430542664439,0.0207907926489697,0.0366437720438092,0.0760101478868882,0.0915661159581709,1562,955,0.291204485908078,6503,23785,71,599,81678,0.00733367614290262,"Wisconsin",68191,1903,10885,42.4,34171,0.0286001126374299,9891,72881,2336,75785,2189,0.121097480349666,"Manitowoc County, Wisconsin",26251,25728,0.768224517866027,939,13270,0.927850828864566,6418,22,0.834875976395112,0.892296579250227,0.0306202404564265,0.0384926173510615,0.0785768505595142,0.07961752246627,-0.0106883126423272,0.0384406094527363
"1764","Marathon County",55,3027,55073,26476,39010,68849,0.384551700097314,0.56660227454284,12534,-0.182050574445526,"WI",55073,69637,32330,36568,73,0.46426468687623,0.525123138561397,4238,-0.0608584516851673,2442,0.0414791359814433,0.121192122760358,1710,39247,0.193136101152194,0.541776018267278,0.256127396468129,14114,10716,121014,27810,116516,"Wisconsin",22972,912,4794,3259,0.897157599750901,40.2,28307,73,21165,0.156910279791824,0.735072670062931,105700,3390,134886,0.0355411236154975,0.314349051698185,17,1799,0.0241611434841273,3573,53392,2714,73078,10697,0.0371384000656832,34548,"Marathon County, Wisconsin",0.00676126506827988,0.783624690479368,0.863810921815459,0.0384695224115179,0.0391664071882923,0.0793040048633661,0.0794448645522886,3503,1488,0.252834655167214,9169,33537,73,651,132644,0.00490787370706553,"Wisconsin",104615,2231,21212,38.8,52708,0.0199405928651126,18492,115014,2645,120289,3489,0.139410753596092,"Marathon County, Wisconsin",39797,27059,0.755046672231919,1776,16870,0.906855945236875,10870,9,0.788690027441874,0.867087844154278,0.0397982569886312,0.0375214860830494,0.0819486746479298,0.0691248756068876,0.0169023853321673,0.0277541668206512
"1769","Marinette County",55,3028,55075,6243,12995,19979,0.312478102007107,0.650432954602332,6752,-0.337954852595225,"WI",55075,20712,9868,10609,75,0.476438779451526,0.512215140981074,741,-0.0357763615295481,2386,0.138217813621259,0.302178491065677,1198,14243,0.263017959265576,0.480476282298496,0.311463555726957,5243,4714,39825,22516,36804,"Wisconsin",4388,120,1706,592,0.959916120323949,46.8,12698,75,4186,0.100896644812958,0.773277593789022,28037,884,41488,0.0411203239490937,0.220126417176683,33,703,0.0142691862707289,878,18419,665,19934,3152,0.0333600882913615,12922,"Marinette County, Wisconsin",0.00289240262244504,0.675785769379098,0.887099884303895,0.0382520246818357,0.0500385653682993,0.0759737755495565,0.113623216351716,1145,820,0.311049763202361,4163,13070,75,120,42019,0.00285585092458174,"Wisconsin",27226,575,4946,44.8,19171,0.0126847378566839,4256,36389,533,40601,881,0.101287512791832,"Marinette County, Wisconsin",14599,21855,0.761514787960983,905,5778,0.966253361574526,3278,27,0.647944977272186,0.866012994121707,0.048787453294938,0.0404816868559461,0.0780123277564911,0.0990742283252814,-0.0126371403412742,0.0302447952413635
"1790","Marquette County",55,3029,55077,2808,4712,7813,0.359400998336107,0.603097401766287,1904,-0.243696403430181,"WI",55077,7944,4112,3758,77,0.517623363544814,0.473061430010071,354,0.0445619335347431,954,0.130035971756217,0.288258336964924,328,5096,0.226673910090996,0.483644245927483,0.32665528113505,1669,1881,14418,24329,13281,"Wisconsin",1592,69,596,431,0.947057277982133,48.2,4708,77,1466,0.0962953231739359,0.80607402720658,11485,890,15224,0.0391487125591172,0.216216216216216,2,138,0.0283105622700998,711,6322,383,7363,940,0.0520168409615646,4973,"Marquette County, Wisconsin",0.00453231739358907,0.754400945874934,0.872372569626905,0.0675249605885444,0.0682475039411456,0.0617446137677352,0.123554913294798,724,343,0.336424356397121,1770,5188,77,42,15421,0.00272355878347708,"Wisconsin",11545,362,1676,46.6,6754,0.0213345438039038,1446,13424,329,14744,957,0.0937682381168536,"Marquette County, Wisconsin",5404,22441,0.800118448326917,262,1474,0.956098826275858,1009,0,0.748654432267687,0.870501264509435,0.0639387847740095,0.0843006290123857,0.0654302574411517,0.114778548732248,-0.0127747876272615,0.0841317231852413
"1873","Menominee County",55,3030,55078,1003,269,1279,0.784206411258796,0.210320562939797,734,0.573885848318999,"WI",55078,1376,1191,179,78,0.865552325581395,0.130087209302326,1012,0.73546511627907,90,0.0802333536374711,0.16157926796007,26,914,0.0719424460431655,0.380648105887723,0.244180739388407,120,420,535,19615,3762,"Wisconsin",402,15,275,228,0.122090369694204,32.7,1336,78,422,0.0963030579643998,0.738287560581583,3950,161,4382,0.0627567320858056,0.241007194244604,335,47,0.0520310360565952,313,1238,99,1668,496,0.0593525179856115,1070,"Menominee County, Wisconsin",0.00342309447740758,0.901414879050662,0.85851209493382,0.0474669100867184,0.0773619351894112,0.113190324052944,0.0958466453674121,222,51,0.213832039520113,328,909,78,25,4251,0.00588096918372148,"Wisconsin",3594,130,268,34.1,1521,0.0588096918372148,260,3735,250,519,381,0.0611620795107034,"Menominee County, Wisconsin",1069,16012,0.702827087442472,20,129,0.122088920254058,404,231,0.8454481298518,0.878616796047989,0.0569277816984239,0.101623147494707,0.0950364620089391,0.0771583156904258,0.0308162785227005,0.225018735948039
"1907","Milwaukee County",55,3031,55079,288986,126091,434970,0.664381451594363,0.289884359840909,162895,0.374497091753454,"WI",55079,490944,328090,158430,79,0.668283959066615,0.322704829878764,169660,0.34557912918785,-32339,-0.0328204700378557,-0.0289179625656039,18474,193477,0.133107225207409,0.50810624280864,0.184642139036984,64481,56374,510604,25101,769987,"Wisconsin",153959,251235,49634,131473,0.535560587832402,34,225022,79,176367,0.18498721943862,0.507219894821285,655288,19620,953401,0.0520599411999778,0.317815407417805,680,16234,0.13789895332604,21737,381446,1887,484429,103175,0.00389530767150604,176038,"Milwaukee County, Wisconsin",0.263514512781086,0.687316249930512,0.807621347156128,0.0376064216421002,0.0421763769914233,0.108217843278956,0.059129369488809,18376,18772,0.193567515912698,50852,181492,79,248317,937616,0.264838697291855,"Wisconsin",641373,2662,149027,33.7,379372,0.124832554051979,159581,749608,117045,519621,24183,0.17019867408406,"Milwaukee County, Wisconsin",202656,24957,0.534188079246755,15534,68548,0.55419382775038,104897,571,0.684046560638897,0.799482943977065,0.0361661917032133,0.0458129980717053,0.111876290506988,0.0542354226037098,0.0168352502517022,0.00576992426974396
"1950","Monroe County",55,3032,55081,7047,11442,19554,0.360386621663087,0.585148818656029,4395,-0.224762196992943,"WI",55081,19389,9505,9637,81,0.49022641704059,0.497034400948992,132,-0.0068079839084017,1805,0.0881144177070377,0.217954213084541,942,11867,0.15573920189937,0.485459703874457,0.262146466885362,3411,3650,41440,26769,37813,"Wisconsin",5991,561,1354,1746,0.918521145491622,39.1,10699,81,5291,0.117275467683305,0.669430811756078,33239,1241,45116,0.0300115258444898,0.273536663318418,46,1237,0.038700239382924,1872,17727,1129,21902,3263,0.0515478038535294,11827,"Monroe County, Wisconsin",0.0124346129976062,0.736745278836776,0.838128380175547,0.0549250820108166,0.0623725507580459,0.0723246741732423,0.0809025622838904,1453,1006,0.266247474632829,3143,11729,81,518,44053,0.011758563548453,"Wisconsin",32649,1375,6126,38.3,17322,0.0344584931786711,4758,37593,1518,40915,1810,0.108006265180578,"Monroe County, Wisconsin",12522,26103,0.722895739521995,831,3908,0.928767620820375,3462,12,0.741130002496992,0.853358454588791,0.0518466392754182,0.0639230018386943,0.0785871563798152,0.0713458788277756,0.0241300251969219,0.0255143087001494
"2091","Oconto County",55,3033,55083,5886,13255,19924,0.295422605902429,0.665278056615138,7369,-0.369855450712708,"WI",55083,19727,8810,10691,83,0.446596035889897,0.541947584528818,1881,-0.0953515486389213,2564,0.123330472086319,0.274503902073787,415,12875,0.215271850996536,0.531414241122642,0.315929888215991,4288,3766,35866,26921,34360,"Wisconsin",5194,95,1369,588,0.956860443401009,45.1,9370,83,4172,0.111303791051944,0.833819053170131,31777,945,37483,0.0365232238614839,0.260756062051308,43,238,0.0156871114905424,1596,15441,859,19919,2527,0.0431246548521512,11842,"Oconto County, Wisconsin",0.00253448229864205,0.847770989515247,0.916682229277272,0.0315609743083531,0.0536509884480965,0.0674172291438786,0.100472214070379,1528,254,0.309908047804542,3341,11695,83,130,37737,0.00344489493070461,"Wisconsin",31297,1052,5220,43,16442,0.0124811193258606,3510,33761,471,36364,1308,0.0930121631290246,"Oconto County, Wisconsin",13473,25615,0.8194258606009,210,4434,0.963616609693404,2458,16,0.829345204971248,0.894639213503988,0.0460555953043432,0.0413917375520047,0.0651350133820918,0.0885337997191086,-0.00673079471076132,0.0509857505367948
"2111","Oneida County",55,3034,55085,8103,11677,20837,0.388875557901809,0.560397370062869,3574,-0.17152181216106,"WI",55085,21577,10439,10905,85,0.483802196783612,0.505399267738796,466,-0.0215970709551838,772,0.054998102324073,0.149924741205876,622,12900,0.127252060244388,0.492112770599094,0.259579347765285,2239,4514,34182,23974,32091,"Wisconsin",4948,229,1232,450,0.956032891424736,49.2,11244,85,6612,0.184930357442524,0.83123912623236,25798,1000,35754,0.0344576830564412,0.281216254617789,14,600,0.0125860043631482,1564,15519,358,17595,2318,0.0203466894003978,9281,"Oneida County, Wisconsin",0.00640487777591318,0.721541645689993,0.897549924483974,0.044750237735638,0.0611400123063154,0.0648319069195055,0.126251608211669,1598,652,0.25514720030787,4143,9282,85,161,36379,0.00442563017125265,"Wisconsin",25983,383,5220,47.2,17475,0.0113252150966217,6065,30922,412,34978,1266,0.166717062041288,"Oneida County, Wisconsin",13594,24629,0.7779113018598,817,2028,0.961488770994255,2419,38,0.714230737513401,0.849995876742076,0.0663844525687897,0.0527227246488359,0.0664944061134171,0.113884383847824,-0.0171802413480305,-0.0265946648260181
"2151","Outagamie County",55,3035,55087,38117,51579,95162,0.400548538282087,0.542012568041865,13462,-0.141464029759778,"WI",55087,94237,45565,47294,87,0.483514967581735,0.501862325838047,1729,-0.0183473582563112,4285,0.0401502422038189,0.123116671503467,2337,50202,0.2251088921762,0.543399259792675,0.227013659783743,21913,12018,159333,30257,156536,"Wisconsin",31069,1891,4436,6866,0.889437810861956,37.6,36342,87,32128,0.179346764244525,0.715699133211679,140980,7241,179139,0.0247628936189216,0.319167077580539,135,2432,0.0383277789872669,8428,70144,1276,97344,15699,0.0131081525312295,40667,"Outagamie County, Wisconsin",0.0105560486549551,0.786986641658154,0.873824237044976,0.0539971753777793,0.0600930004075048,0.0876358581883342,0.0670875688711001,6524,2690,0.236837730787529,10340,41318,87,1499,174457,0.00859237519847298,"Wisconsin",138009,1398,29430,36.7,69062,0.0336185994256464,29429,152189,5865,157311,8121,0.168689132565618,"Outagamie County, Wisconsin",50235,29313,0.727389881555704,2257,20856,0.901717901832543,15663,150,0.79107745748236,0.872358231541297,0.0503333199584998,0.0619694251305479,0.0897814361131969,0.0592696194477722,0.0268375588253839,0.0322041415071811
"2159","Ozaukee County",55,3036,55089,20167,30458,53368,0.377885624344176,0.570716534252736,10291,-0.192830909908559,"WI",55089,55565,19075,35991,89,0.343291640421128,0.647727886259336,16916,-0.304436245838207,-5533,-0.0770113520066001,-0.111605335929648,1848,26399,0.184753769494597,0.53329115380191,0.154687679742321,8565,7635,80693,33976,77833,"Wisconsin",20877,1129,2339,2182,0.9282526170482,43.7,20338,89,27877,0.320683308409065,0.769224044989656,62948,2631,86930,0.0269067065454964,0.45033326862098,0,1690,0.0251006556999885,3140,34319,631,46359,7135,0.0136111650380724,13447,"Ozaukee County, Wisconsin",0.0129874611756586,0.724122857471529,0.895352582537674,0.0497066605314621,0.0573795007477281,0.0820775336477626,0.0878292879328195,3686,2156,0.152841933794869,6425,13136,89,1075,85945,0.0125079993018791,"Wisconsin",62841,571,19657,42.4,33856,0.0221537029495608,25220,76050,1904,80495,3221,0.293443481296178,"Ozaukee County, Wisconsin",26523,34184,0.783406190926276,1569,8678,0.93658735237652,6688,0,0.731176915469195,0.884868229681773,0.0611437547268602,0.0625632672057711,0.0778172086799697,0.0747571121065798,0.0114608179649776,-0.00608471799672361
"2199","Pepin County",55,3037,55091,1345,2228,3746,0.359049652963161,0.594767752269087,883,-0.235718099305926,"WI",55091,3696,1875,1793,91,0.507305194805195,0.485119047619048,82,0.0221861471861471,435,0.109648704650039,0.257904246492073,205,2431,0.142894806221988,0.513261163734777,0.303924221921516,542,758,7190,25448,6745,"Wisconsin",1151,28,225,91,0.972936400541272,44.9,1814,91,895,0.121109607577808,0.803105384869508,5016,263,7390,0.030446549391069,0.303453730556288,0,79,0.0123139377537212,336,3027,418,3793,505,0.110203005536515,2246,"Pepin County, Wisconsin",0.00378890392422192,0.678755074424898,0.912719891745602,0.0462787550744249,0.0732070365358593,0.0683355886332882,0.102571041948579,232,58,0.288412930690435,641,2168,91,33,7517,0.004390049221764,"Wisconsin",4915,422,1102,42.6,3092,0.010243448184116,897,6919,77,7360,410,0.119329519755221,"Pepin County, Wisconsin",2356,24636,0.761966364812419,26,516,0.979114008247971,530,0,0.653851270453638,0.920446986829852,0.0343222030065186,0.0622588798722895,0.0705068511374218,0.0852733803379008,-0.0168950379140615,0.0329598960870271
"2235","Pierce County",55,3038,55093,8380,11260,21089,0.397363554459671,0.533927640001897,2880,-0.136564085542226,"WI",55093,20920,10213,10383,93,0.488193116634799,0.49631931166348,170,-0.00812619502868067,877,0.0376083283384168,0.128437890513545,1580,11076,0.186181002114712,0.567096600504173,0.203406838150713,4314,2667,38883,26951,33125,"Wisconsin",6819,234,1095,702,0.951638561883551,35.3,8492,93,6616,0.161922709806897,0.728780102645085,17749,2307,40859,0.0267994811424656,0.294290276638902,30,2005,0.0171810372255807,1024,15198,963,23171,6836,0.0415605714039101,8311,"Pierce County, Wisconsin",0.00572701240852689,0.434396338627964,0.810714897574586,0.105533664553709,0.0637313688538633,0.167307080447392,0.0652732568100051,1871,1356,0.19906242289662,2215,8068,93,350,40530,0.00863557858376511,"Wisconsin",16951,910,7179,34.2,14817,0.0147545028374044,6206,32471,598,38920,1435,0.153121144830989,"Pierce County, Wisconsin",11361,25960,0.76675440372545,2314,4028,0.960276338514681,6975,17,0.418233407352578,0.801159634838391,0.103256846780163,0.0688625709351098,0.172094744633605,0.0546508758943992,0.00811744386873921,0.0381741140215716
